34.0,0.10372944219248142,-0.06282809727634465
34.5,0.10802138396997614,-0.06312066480102849
35.0,0.11231102575384545,-0.06328524412969991
35.5,0.11660076780136845,-0.06331731122133476
36.0,0.1208931987991028,-0.06321429121329449
36.5,0.12519107279429761,-0.06297576699351667
37.0,0.1325207106754192,-0.04866214133483481
37.5,0.13728883742586648,-0.03463566569121799
38.0,0.14222939904146245,-0.02032890125969785
38.5,0.14726805754213287,-0.005963313346942882
39.0,0.15231966753083723,0.008235491561498894
39.5,0.15729147935543034,0.022046326742903008
40.0,0.16208675215085971,0.035260833091757766
40.5,0.16660846465345538,0.04769072853871103
41.0,0.1707628147166167,0.059173147680982995
41.5,0.17446225586065267,0.06957369746283833
42.0,0.17762790967667247,0.07878724965580154
42.5,0.18019129238398504,0.08673681073047536
43.0,0.18209538120070376,0.0933710019108227
43.5,0.18329510834177717,0.09866074041942215
44.0,0.1837574034710646,0.10259566495892244
44.5,0.18346091249854277,0.10518073683227691
45.0,0.18239550872829458,0.10643331317302715
45.5,0.18056168930032276,0.10638085944853347
46.0,0.1779699222514369,0.10505936006980374
46.5,0.17463998206405604,0.10251240292810229
47.0,0.17060028716724487,0.0987908535570159
47.5,0.16588723305400063,0.09395299224745042
48.0,0.160544500256007,0.08806495792670195
48.5,0.15462230779604044,0.0812013230388651
49.0,0.14817658021085722,0.07344561375797318
49.5,0.14126799995923567,0.06489059174056452
50.0,0.13396092683953717,0.05563813075982599
50.5,0.12632218118979702,0.04579855716904621
51.0,0.1184197065553232,0.03548937821377905
51.5,0.11032114771096913,0.024833393799896693
52.0,0.10209239825512774,0.013956267694308069
52.5,0.0937961851110798,0.002983711422636138
53.0,0.08549076236692868,-0.007961505335219754
53.5,0.07722878220200909,-0.018762472246799243
54.0,0.06905639340369195,-0.029310741870447445
54.5,0.05549062618990767,-0.04082833987124516
55.0,0.04303699398354472,-0.036586082880079154
55.5,0.030523319342482313,-0.03264858192474475
56.0,0.017961443158715916,-0.029056589987049235
56.5,0.005361591643873607,-0.025843808169466798
57.0,-0.007267551194605346,-0.023036383954340347
57.5,-0.01991872249593215,-0.020652440633851753
58.0,-0.032585923454497845,-0.018701725884091604
58.5,-0.0452642357006311,-0.017185401081861867
59.0,-0.05794962130290785,-0.016095982540443532
59.5,-0.07063871727533008,-0.015417442684910774
60.0,-0.08332863569198101,-0.015125477362652164
60.5,-0.0960167800519389,-0.015187943810248187
61.0,-0.10870068753936568,-0.015565472114793536
61.5,-0.12137790530067365,-0.0162122508697979
62.0,-0.1340459068325394,-0.017076984925960954
62.5,-0.1467020521235088,-0.018104019781337827
63.0,-0.15934359244088325,-0.019234623576446848
63.5,-0.17196771775762162,-0.020408414351885555
64.0,-0.1845716419480961,-0.021564917759401826
64.5,-0.19715271823356348,-0.022645239332960455
65.0,-0.2097085751090344,-0.02359383613039794
65.5,-0.22223726129260998,-0.02436037523984911
66.0,-0.23473738723441456,-0.024901671244525345
66.5,-0.24720825049839631,-0.025183700944579564
